benchmark_schema_version,benchmark_run_id,benchmark_scale,benchmark_dataset_ids,benchmark_git_commit,benchmark_dataset_id,benchmark_hypothesis_id,hypothesis_id,dataset_id,fixture_id,fixture_name,organism,data_type,coverage,noise_rate,seed,algorithm,strategy_name,implementation_scope,path_vertices,truth_vertices,exact_path_match,vertex_edit_distance,path_accuracy,log_probability,failure_code,runtime_s,peak_rss_mib
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.0,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.650259917371021,none,1.0967254638671875e-5,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.0,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.1198470000648717,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.0,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.4877409990252062,none,1.1205673217773438e-5,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.0,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2317649081225728,none,2.86102294921875e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.0,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.419736272852325,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.0,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2889233170605614,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.01,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.650259917371021,none,7.867813110351562e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.01,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.1198470000648717,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.01,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.4877409990252062,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.01,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2317649081225728,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.01,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.419736272852325,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.01,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2889233170605614,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.05,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.681031573196866,none,5.316734313964844e-5,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.05,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.1506186558907165,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.05,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.4877409990252062,none,1.0967254638671875e-5,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.05,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2317649081225728,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.05,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.419736272852325,none,7.152557373046875e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.05,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2889233170605614,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.1,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.7108845336727505,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.1,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.180471616366601,none,4.0531158447265625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.1,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.5167285333774503,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.1,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.260752442474817,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.1,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.419736272852325,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.1,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2889233170605614,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.2,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.82211015949505,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.2,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2916972421889006,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.2,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.5448994079631946,none,6.198883056640625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.2,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2889233170605614,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.2,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.5250967801768187,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,20,0.2,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.3942838243850546,none,2.86102294921875e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.0,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.5479810669507457,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.0,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.1866444570764467,none,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.0,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.44958922285584,none,5.0067901611328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.0,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.262947815981189,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.0,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.4378012679684224,none,5.0067901611328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.0,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.273031935473407,none,2.86102294921875e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.01,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.5632485383822334,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.01,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2019119285079345,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.01,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.44958922285584,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.01,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.262947815981189,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.01,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.4378012679684224,none,5.0067901611328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.01,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.273031935473407,none,2.86102294921875e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.05,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.5632485383822334,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.05,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2019119285079345,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.05,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.4633825444173998,none,6.9141387939453125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.05,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.276741137542748,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.05,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.480360880575624,none,7.152557373046875e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.05,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.3155915480806093,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.1,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.5632485383822334,none,6.9141387939453125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.1,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.2019119285079345,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.1,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,B1,B2,B3,T","S,B1,B2,B3,T",true,0,1.0,-1.4769881959178286,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G2,delayed-exit bubble,synthetic,noisy,40,0.1,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,A3,T","S,B1,B2,B3,T",false,3,0.0,-2.290346789043177,none,1.9073486328125e-6,600.73828125
