benchmark_schema_version,benchmark_run_id,benchmark_scale,benchmark_dataset_ids,benchmark_git_commit,benchmark_dataset_id,dataset_id,dataset_name,category,repeat_class,period,content_fraction,copy_number,divergence,k,k_class,gcd_k_period,factor_sharing,reference_length,n_references,coverage,read_error_rate,n_seeds,recovery_w,mean_wmer_recovery,largest_correct_contig_fraction,resolution_std,mean_contig_count,all_seeds_assembled,assembly_errors
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period6,tandem_period6,"Period-6 tandem (long, high copy)",tandem,tandem_p6,6,1.0,15,0.0,27,composite,3,true,150,1,25,0.02,6,15,1.0,0.3277777777777778,0.0665888434655091,50.666666666666664,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period6,tandem_period6,"Period-6 tandem (long, high copy)",tandem,tandem_p6,6,1.0,15,0.0,29,prime,1,false,150,1,25,0.02,6,15,1.0,0.36000000000000004,0.0214993539954628,50.833333333333336,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period6,tandem_period6,"Period-6 tandem (long, high copy)",tandem,tandem_p6,6,1.0,15,0.0,31,prime,1,false,150,1,25,0.02,6,15,1.0,0.37777777777777777,0.02094083375891509,51.333333333333336,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period6,tandem_period6,"Period-6 tandem (long, high copy)",tandem,tandem_p6,6,1.0,15,0.0,33,composite,3,true,150,1,25,0.02,6,15,1.0,0.3866666666666667,0.025991451586157246,50.5,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period6,tandem_period6,"Period-6 tandem (long, high copy)",tandem,tandem_p6,6,1.0,15,0.0,35,composite,1,false,150,1,25,0.02,6,15,1.0,0.39888888888888885,0.02778222186672355,50.333333333333336,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,9,composite,1,false,150,1,25,0.02,6,15,0.16666666666666666,0.11666666666666668,0.02180723631172816,42.166666666666664,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,11,prime,1,false,150,1,25,0.02,6,15,0.3854166666666667,0.10444444444444445,0.05209677604299592,46.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,13,prime,1,false,150,1,25,0.02,6,15,0.6822916666666666,0.14777777777777779,0.0311031735906066,50.5,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,15,composite,1,false,150,1,25,0.02,6,15,1.0,0.14777777777777776,0.0747638256754537,50.833333333333336,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,17,prime,1,false,150,1,25,0.02,6,15,1.0,0.17,0.09030811456096045,53.833333333333336,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,19,prime,1,false,150,1,25,0.02,6,15,1.0,0.22777777777777775,0.02993820796734995,54.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,21,composite,7,true,150,1,25,0.02,6,15,1.0,0.2588888888888889,0.019051586888313606,54.333333333333336,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,23,prime,1,false,150,1,25,0.02,6,15,1.0,0.24555555555555553,0.12324621547791896,54.166666666666664,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,25,composite,1,false,150,1,25,0.02,6,15,1.0,0.31222222222222223,0.019051586888313616,52.833333333333336,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,27,composite,1,false,150,1,25,0.02,6,15,1.0,0.2777777777777778,0.14851362326835982,51.666666666666664,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,29,prime,1,false,150,1,25,0.02,6,15,1.0,0.36666666666666664,0.01333333333333333,52.833333333333336,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,31,prime,1,false,150,1,25,0.02,6,15,1.0,0.39000000000000007,0.035213633723318025,51.5,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,33,composite,1,false,150,1,25,0.02,6,15,1.0,0.3988888888888889,0.017596295906514816,51.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,tandem_period7,tandem_period7,"Period-7 tandem (long, high copy)",tandem,tandem_p7,7,1.0,12,0.0,35,composite,7,true,150,1,25,0.02,6,15,1.0,0.40222222222222226,0.028493014088577087,51.166666666666664,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,control_nonrepetitive,control_nonrepetitive,Non-repetitive control (k-size reference),control,none,0,0.0,0,0.0,9,composite,0,false,150,1,25,0.02,6,15,0.0,0.013333333333333334,0.03265986323710904,20.666666666666668,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,control_nonrepetitive,control_nonrepetitive,Non-repetitive control (k-size reference),control,none,0,0.0,0,0.0,11,prime,0,false,150,1,25,0.02,6,15,0.0,0.031111111111111114,0.04819712608613675,23.666666666666668,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,control_nonrepetitive,control_nonrepetitive,Non-repetitive control (k-size reference),control,none,0,0.0,0,0.0,13,prime,0,false,150,1,25,0.02,6,15,0.6666666666666666,0.017777777777777778,0.043546484316145384,26.166666666666668,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,control_nonrepetitive,control_nonrepetitive,Non-repetitive control (k-size reference),control,none,0,0.0,0,0.0,15,composite,0,false,150,1,25,0.02,6,15,1.0,0.08,0.06196773353931868,28.666666666666668,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,control_nonrepetitive,control_nonrepetitive,Non-repetitive control (k-size reference),control,none,0,0.0,0,0.0,17,prime,0,false,150,1,25,0.02,6,15,1.0,0.022222222222222223,0.05443310539518174,30.5,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,control_nonrepetitive,control_nonrepetitive,Non-repetitive control (k-size reference),control,none,0,0.0,0,0.0,19,prime,0,false,150,1,25,0.02,6,15,1.0,0.09777777777777778,0.0757383409925006,31.333333333333332,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,control_nonrepetitive,control_nonrepetitive,Non-repetitive control (k-size reference),control,none,0,0.0,0,0.0,21,composite,0,false,150,1,25,0.02,6,15,1.0,0.02666666666666667,0.06531972647421808,31.333333333333332,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,control_nonrepetitive,control_nonrepetitive,Non-repetitive control (k-size reference),control,none,0,0.0,0,0.0,23,prime,0,false,150,1,25,0.02,6,15,1.0,0.05777777777777778,0.08950894844568252,33.0,true,
